Common garden,R (bloc no),Provenance,arbre,id,year,AgeC,Vinc_m3,Average_density,bm_inc_density
Mont-Laurier,6,6909,16,6909_606,2013,32,0.004807055,419.1,2.014636542
Mont-Laurier,6,6909,16,6909_606,2014,33,0.004335708,460.7,1.997460621
Mont-Laurier,6,6909,16,6909_606,2015,34,0.003639822,461.9,1.681233786
Mont-Laurier,3,6914,6,6914_073,1982,1,0.000322103,591.5,0.190523658
Mont-Laurier,3,6914,6,6914_073,1983,2,0.000648227,580.9,0.376555106
Mont-Laurier,3,6914,6,6914_073,1984,3,0.001412038,460.6,0.650384658
Mont-Laurier,3,6914,6,6914_073,1985,4,0.002854665,430.5,1.228933242
Mont-Laurier,3,6914,6,6914_073,1986,5,0.003814802,436.1,1.663634918
Mont-Laurier,3,6914,6,6914_073,1987,6,0.003915628,413,1.617154498
Mont-Laurier,3,6914,6,6914_073,1988,7,0.006966501,395.2,2.753161301
Mont-Laurier,3,6914,6,6914_073,1989,8,0.004587292,401.8,1.843173765
Mont-Laurier,3,6914,6,6914_073,1990,9,0.007480039,409.9,3.06606804
Mont-Laurier,3,6914,6,6914_073,1991,10,0.0070481,393.9,2.77624672
Mont-Laurier,3,6914,6,6914_073,1992,11,0.004751402,378.2,1.796980352
Mont-Laurier,3,6914,6,6914_073,1993,12,0.005596927,415,2.322724571
Mont-Laurier,3,6914,6,6914_073,1994,13,0.004054444,390.4,1.582854746
Mont-Laurier,3,6914,6,6914_073,1995,14,0.003710281,426.6,1.582805739
Mont-Laurier,3,6914,6,6914_073,1996,15,0.00516987,449.6,2.324373732
Mont-Laurier,3,6914,6,6914_073,1997,16,0.007292098,420.5,3.066327383
Mont-Laurier,3,6914,6,6914_073,1998,17,0.007579781,459.8,3.485183179
Mont-Laurier,3,6914,6,6914_073,1999,18,0.005733572,414,2.373698954
Mont-Laurier,3,6914,6,6914_073,2000,19,0.00798878,404.2,3.229064916
Mont-Laurier,3,6914,6,6914_073,2001,20,0.00565792,388.8,2.199799252
Mont-Laurier,3,6914,6,6914_073,2002,21,0.004793894,433,2.075756176
Mont-Laurier,3,6914,6,6914_073,2003,22,0.003562667,410.5,1.462474638
Mont-Laurier,3,6914,6,6914_073,2004,23,0.00344755,403.9,1.392465403
Mont-Laurier,3,6914,6,6914_073,2005,24,0.002434926,388.8,0.946699065
Mont-Laurier,3,6914,6,6914_073,2006,25,0.001305806,299.9,0.391611161
Mont-Laurier,3,6914,6,6914_073,2007,26,0.001507469,420.5,0.633890822
Mont-Laurier,3,6914,6,6914_073,2008,27,0.002377633,366,0.870213642
Mont-Laurier,3,6914,6,6914_073,2009,28,0.001297004,369.2,0.478853682
Mont-Laurier,3,6914,6,6914_073,2010,29,0.00198345,430.8,0.854470089
Mont-Laurier,3,6914,6,6914_073,2011,30,0.000914952,382.1,0.349603285
Mont-Laurier,3,6914,6,6914_073,2012,31,0.000960106,392.5,0.37684166
Mont-Laurier,3,6914,6,6914_073,2013,32,0.001496982,414.7,0.620798323
Mont-Laurier,3,6914,6,6914_073,2014,33,0.000852578,435,0.370871361
Mont-Laurier,3,6914,6,6914_073,2015,34,0.001013147,458,0.464021149
Mont-Laurier,3,6914,7,6914_074,1983,1,0.000243255,614.7,0.1495291
Mont-Laurier,3,6914,7,6914_074,1984,2,0.00059384,523.9,0.31111276
Mont-Laurier,3,6914,7,6914_074,1985,3,0.001368031,481.9,0.659254189
Mont-Laurier,3,6914,7,6914_074,1986,4,0.002411828,481.7,1.161777633
Mont-Laurier,3,6914,7,6914_074,1987,5,0.003960028,438.2,1.735284314
Mont-Laurier,3,6914,7,6914_074,1988,6,0.006370159,399.4,2.544241338
Mont-Laurier,3,6914,7,6914_074,1989,7,0.004998568,410.4,2.051412474
Mont-Laurier,3,6914,7,6914_074,1990,8,0.010104,376.8,3.807187033
Mont-Laurier,3,6914,7,6914_074,1991,9,0.007645034,398,3.042723708
Mont-Laurier,3,6914,7,6914_074,1992,10,0.008256173,375.3,3.098541615
Mont-Laurier,3,6914,7,6914_074,1993,11,0.010278423,392,4.029141608
Mont-Laurier,3,6914,7,6914_074,1994,12,0.010296339,387.6,3.99086084
Mont-Laurier,3,6914,7,6914_074,1995,13,0.006574099,393.1,2.584278333
Mont-Laurier,3,6914,7,6914_074,1996,14,0.007590213,386,2.929822143
Mont-Laurier,3,6914,7,6914_074,1997,15,0.010001935,447.6,4.476866303
Mont-Laurier,3,6914,7,6914_074,1998,16,0.009349435,439.7,4.110946748
Mont-Laurier,3,6914,7,6914_074,1999,17,0.007036359,437.4,3.077703399
Mont-Laurier,3,6914,7,6914_074,2000,18,0.012299839,425.1,5.22866157
Mont-Laurier,3,6914,7,6914_074,2001,19,0.007457545,390.7,2.913662808
Mont-Laurier,3,6914,7,6914_074,2002,20,0.007741057,416.6,3.224924327
Mont-Laurier,3,6914,7,6914_074,2003,21,0.007514217,403.9,3.034992038
Mont-Laurier,3,6914,7,6914_074,2004,22,0.00613373,400.3,2.455332144
Mont-Laurier,3,6914,7,6914_074,2005,23,0.00431709,376,1.623225802
Mont-Laurier,3,6914,7,6914_074,2006,24,0.004198726,403.5,1.694186021
Mont-Laurier,3,6914,7,6914_074,2007,25,0.005989392,414.4,2.482004122
Mont-Laurier,3,6914,7,6914_074,2008,26,0.006029035,443.2,2.672068163
Mont-Laurier,3,6914,7,6914_074,2009,27,0.005245138,407.4,2.136869092
Mont-Laurier,3,6914,7,6914_074,2010,28,0.006303167,486.4,3.065860284
Mont-Laurier,3,6914,7,6914_074,2011,29,0.006683902,471.9,3.154133458
Mont-Laurier,3,6914,7,6914_074,2012,30,0.005023792,481.5,2.418955726
Mont-Laurier,3,6914,7,6914_074,2013,31,0.00551636,461,2.543042031
Mont-Laurier,3,6914,7,6914_074,2014,32,0.00595546,470.8,2.803830502
Mont-Laurier,3,6914,7,6914_074,2015,33,0.005861889,476.7,2.794362259
Mont-Laurier,3,6914,10,6914_075,1984,1,0.000697292,451.4,0.314757438
Mont-Laurier,3,6914,10,6914_075,1985,2,0.001763805,446.5,0.787538718
Mont-Laurier,3,6914,10,6914_075,1986,3,0.002446758,405.8,0.992894382
Mont-Laurier,3,6914,10,6914_075,1987,4,0.003965373,402.3,1.595269628
Mont-Laurier,3,6914,10,6914_075,1988,5,0.005279922,376.5,1.987890672
Mont-Laurier,3,6914,10,6914_075,1989,6,0.005250019,388.2,2.038057348
Mont-Laurier,3,6914,10,6914_075,1990,7,0.007378479,351.1,2.590583984
Mont-Laurier,3,6914,10,6914_075,1991,8,0.007336057,375.9,2.757623787
Mont-Laurier,3,6914,10,6914_075,1992,9,0.007281665,361.6,2.633049868
Mont-Laurier,3,6914,10,6914_075,1993,10,0.00948554,358.6,3.401514526
Mont-Laurier,3,6914,10,6914_075,1994,11,0.009504503,379,3.602206776
Mont-Laurier,3,6914,10,6914_075,1995,12,0.006349523,381.9,2.424882989
Mont-Laurier,3,6914,10,6914_075,1996,13,0.005636279,370.4,2.08767759
Mont-Laurier,3,6914,10,6914_075,1997,14,0.011549619,393.4,4.543620139
Mont-Laurier,3,6914,10,6914_075,1998,15,0.008336983,439,3.659935685
Mont-Laurier,3,6914,10,6914_075,1999,16,0.006785172,392.4,2.662501505
Mont-Laurier,3,6914,10,6914_075,2000,17,0.008706201,403.6,3.513822506
Mont-Laurier,3,6914,10,6914_075,2001,18,0.005960512,418.3,2.49328225
Mont-Laurier,3,6914,10,6914_075,2002,19,0.006896328,447.9,3.088865451
Mont-Laurier,3,6914,10,6914_075,2003,20,0.005845031,418.2,2.444391896
Mont-Laurier,3,6914,10,6914_075,2004,21,0.004364243,372.8,1.626989847
Mont-Laurier,3,6914,10,6914_075,2005,22,0.001969198,339.9,0.669330537
Mont-Laurier,3,6914,10,6914_075,2006,23,0.002537382,379.2,0.962175365
Mont-Laurier,3,6914,10,6914_075,2007,24,0.003153773,415.1,1.30913124
Mont-Laurier,3,6914,10,6914_075,2008,25,0.003030375,344.3,1.04335816
Mont-Laurier,3,6914,10,6914_075,2009,26,0.002577335,372.4,0.959799438
Mont-Laurier,3,6914,10,6914_075,2010,27,0.003980846,473.2,1.883736252
Mont-Laurier,3,6914,10,6914_075,2011,28,0.002461673,385.2,0.948236241
Mont-Laurier,3,6914,10,6914_075,2012,29,0.002208043,383.9,0.847667655
Mont-Laurier,3,6914,10,6914_075,2013,30,0.001638624,429.9,0.704444638
Mont-Laurier,3,6914,10,6914_075,2014,31,0.002298272,405.7,0.93240895
Mont-Laurier,3,6914,10,6914_075,2015,32,0.00212917,427.6,0.910432985
Mont-Laurier,3,6914,11,6914_076,1983,1,0.000304487,569.8,0.173496804
Mont-Laurier,3,6914,11,6914_076,1984,2,0.000623527,545.7,0.340258633
Mont-Laurier,3,6914,11,6914_076,1985,3,0.001395765,502.9,0.701930027
Mont-Laurier,3,6914,11,6914_076,1986,4,0.001670351,542.6,0.90633267
Mont-Laurier,3,6914,11,6914_076,1987,5,0.002492088,471.6,1.175268508
Mont-Laurier,3,6914,11,6914_076,1988,6,0.003287755,462.8,1.521573079
Mont-Laurier,3,6914,11,6914_076,1989,7,0.003055593,463.9,1.41748958
Mont-Laurier,3,6914,11,6914_076,1990,8,0.005647615,418.6,2.364091602
Mont-Laurier,3,6914,11,6914_076,1991,9,0.00334669,523.8,1.75299594
Mont-Laurier,3,6914,11,6914_076,1992,10,0.004805255,466.2,2.240209775
Mont-Laurier,3,6914,11,6914_076,1993,11,0.004343438,485.5,2.108739004
Mont-Laurier,3,6914,11,6914_076,1994,12,0.002941038,495.9,1.458460673
Mont-Laurier,3,6914,11,6914_076,1995,13,0.003853034,517,1.992018668
Mont-Laurier,3,6914,11,6914_076,1996,14,0.003973941,475.6,1.890006512
Mont-Laurier,3,6914,11,6914_076,1997,15,0.003730958,503.5,1.878537108
Mont-Laurier,3,6914,11,6914_076,1998,16,0.004080076,536.9,2.190592772
Mont-Laurier,3,6914,11,6914_076,1999,17,0.003016919,505.3,1.524448996
Mont-Laurier,3,6914,11,6914_076,2000,18,0.002665091,489.7,1.305095035
Mont-Laurier,3,6914,11,6914_076,2001,19,0.002361098,556.4,1.313715171
Mont-Laurier,3,6914,11,6914_076,2002,20,0.002686983,520.1,1.397499954
Mont-Laurier,3,6914,11,6914_076,2003,21,0.002898616,525.5,1.523222854
Mont-Laurier,3,6914,11,6914_076,2004,22,0.003267897,518.9,1.695711693
Mont-Laurier,3,6914,11,6914_076,2005,23,0.002899033,540.3,1.56634757
Mont-Laurier,3,6914,11,6914_076,2006,24,0.002183372,499.5,1.090594504
Mont-Laurier,3,6914,11,6914_076,2007,25,0.002949903,595.1,1.75548742
Mont-Laurier,3,6914,11,6914_076,2008,26,0.003858271,556.8,2.148285032
Mont-Laurier,3,6914,11,6914_076,2009,27,0.003183185,562.7,1.791178113
Mont-Laurier,3,6914,11,6914_076,2010,28,0.003387455,683.1,2.313970233
Mont-Laurier,3,6914,11,6914_076,2011,29,0.002280335,573.9,1.30868431
Mont-Laurier,3,6914,11,6914_076,2012,30,0.002933152,621.7,1.823540544
Mont-Laurier,3,6914,11,6914_076,2013,31,0.002247322,547.5,1.230408505
Mont-Laurier,3,6914,11,6914_076,2014,32,0.002308268,598.9,1.382421796
Mont-Laurier,3,6914,11,6914_076,2015,33,0.002566806,608.4,1.561644814
Mont-Laurier,3,6914,12,6914_077,1981,1,0.000626315,689.3,0.431718912
Mont-Laurier,3,6914,12,6914_077,1982,2,0.001315204,510,0.670753973
Mont-Laurier,3,6914,12,6914_077,1983,3,0.002723263,499.8,1.361086743
Mont-Laurier,3,6914,12,6914_077,1984,4,0.005163809,411.1,2.122841946
Mont-Laurier,3,6914,12,6914_077,1985,5,0.004762167,411.2,1.958203188
Mont-Laurier,3,6914,12,6914_077,1986,6,0.006777823,393.9,2.669784343
Mont-Laurier,3,6914,12,6914_077,1987,7,0.007075262,401.4,2.840010326
Mont-Laurier,3,6914,12,6914_077,1988,8,0.006338182,445.4,2.823026238
Mont-Laurier,3,6914,12,6914_077,1989,9,0.006673395,387.9,2.588610076
Mont-Laurier,3,6914,12,6914_077,1990,10,0.008243196,375.4,3.094495635
Mont-Laurier,3,6914,12,6914_077,1991,11,0.006680214,403.6,2.696134426
Mont-Laurier,3,6914,12,6914_077,1992,12,0.010191133,386.5,3.938872697
Mont-Laurier,3,6914,12,6914_077,1993,13,0.010371284,378.6,3.926567934
Mont-Laurier,3,6914,12,6914_077,1994,14,0.006173577,334.3,2.063826923
Mont-Laurier,3,6914,12,6914_077,1995,15,0.00338132,397.8,1.345089067
Mont-Laurier,3,6914,12,6914_077,1996,16,0.003980975,363.9,1.448676698
Mont-Laurier,3,6914,12,6914_077,1997,17,0.004141508,412,1.706301131
Mont-Laurier,3,6914,12,6914_077,1998,18,0.004179694,401.9,1.67981912
Mont-Laurier,3,6914,12,6914_077,1999,19,0.003506468,415.7,1.457638726
Mont-Laurier,3,6914,12,6914_077,2000,20,0.003700129,385.9,1.42787984
Mont-Laurier,3,6914,12,6914_077,2001,21,0.003103765,363,1.126666611
Mont-Laurier,3,6914,12,6914_077,2002,22,0.002540946,398.4,1.01231297
Mont-Laurier,3,6914,12,6914_077,2003,23,0.002375681,369.4,0.877576536
Mont-Laurier,3,6914,12,6914_077,2004,24,0.002750081,418.8,1.151734003
Mont-Laurier,3,6914,12,6914_077,2005,25,0.002061436,376,0.77509984
Mont-Laurier,3,6914,12,6914_077,2006,26,0.001478644,380.4,0.562476314
Mont-Laurier,3,6914,12,6914_077,2007,27,0.002538521,489.2,1.241844623
Mont-Laurier,3,6914,12,6914_077,2008,28,0.002522231,392.1,0.988966853
Mont-Laurier,3,6914,12,6914_077,2009,29,0.002302434,385.6,0.8878184
Mont-Laurier,3,6914,12,6914_077,2010,30,0.002639811,509.5,1.344983608
Mont-Laurier,3,6914,12,6914_077,2011,31,0.001632219,418.9,0.683736714
Mont-Laurier,3,6914,12,6914_077,2012,32,0.001770056,447.4,0.791923062
Mont-Laurier,3,6914,12,6914_077,2013,33,0.001320241,384.4,0.507500768
Mont-Laurier,3,6914,12,6914_077,2014,34,0.001701794,446.8,0.760361537
Mont-Laurier,3,6914,12,6914_077,2015,35,0.001919974,550.1,1.056177893
Mont-Laurier,3,6914,15,6914_078,1982,1,0.000364017,528.4,0.192346483
Mont-Laurier,3,6914,15,6914_078,1983,2,0.000933328,557.4,0.52023727
Mont-Laurier,3,6914,15,6914_078,1984,3,0.001943707,497.5,0.96699445
Mont-Laurier,3,6914,15,6914_078,1985,4,0.003816145,467.9,1.785574024
Mont-Laurier,3,6914,15,6914_078,1986,5,0.005760716,451.4,2.600387366
Mont-Laurier,3,6914,15,6914_078,1987,6,0.006981217,464.6,3.243473187
Mont-Laurier,3,6914,15,6914_078,1988,7,0.009041154,459.9,4.158026587
Mont-Laurier,3,6914,15,6914_078,1989,8,0.007760537,414.4,3.215966438
Mont-Laurier,3,6914,15,6914_078,1990,9,0.008644395,409.4,3.53901545
Mont-Laurier,3,6914,15,6914_078,1991,10,0.007702865,439.6,3.386179481
Mont-Laurier,3,6914,15,6914_078,1992,11,0.008049987,411.3,3.310959646
Mont-Laurier,3,6914,15,6914_078,1993,12,0.010165138,435.1,4.422851398
Mont-Laurier,3,6914,15,6914_078,1994,13,0.007782275,440.9,3.431205017
Mont-Laurier,3,6914,15,6914_078,1995,14,0.009296332,475.6,4.421335334
Mont-Laurier,3,6914,15,6914_078,1996,15,0.00833256,446,3.716321735
Mont-Laurier,3,6914,15,6914_078,1997,16,0.010680896,471.3,5.033906397
Mont-Laurier,3,6914,15,6914_078,1998,17,0.011431572,478.9,5.474579896
Mont-Laurier,3,6914,15,6914_078,1999,18,0.009857699,470.3,4.636076007
Mont-Laurier,3,6914,15,6914_078,2000,19,0.011060007,444.9,4.92059696
Mont-Laurier,3,6914,15,6914_078,2001,20,0.009818883,477.1,4.684589
Mont-Laurier,3,6914,15,6914_078,2002,21,0.008420878,462.6,3.895498123
Mont-Laurier,3,6914,15,6914_078,2003,22,0.007686644,457.3,3.51510207
Mont-Laurier,3,6914,15,6914_078,2004,23,0.007562318,439.4,3.32288263
Mont-Laurier,3,6914,15,6914_078,2005,24,0.006840049,449.5,3.074602092
Mont-Laurier,3,6914,15,6914_078,2006,25,0.006129816,436.8,2.677503627
Mont-Laurier,3,6914,15,6914_078,2007,26,0.00778442,451.8,3.51700112
Mont-Laurier,3,6914,15,6914_078,2008,27,0.00769314,446,3.431140311
Mont-Laurier,3,6914,15,6914_078,2009,28,0.007484067,480.6,3.59684272
Mont-Laurier,3,6914,15,6914_078,2010,29,0.00777146,541.5,4.208245555
Mont-Laurier,3,6914,15,6914_078,2011,30,0.005526958,542.2,2.996716541
Mont-Laurier,3,6914,15,6914_078,2012,31,0.005272288,554.6,2.924010981
Mont-Laurier,3,6914,15,6914_078,2013,32,0.004491389,445.5,2.000913751
Mont-Laurier,3,6914,15,6914_078,2014,33,0.005108172,498.2,2.54489145
Mont-Laurier,3,6914,15,6914_078,2015,34,0.004368134,541.6,2.365781165
Mont-Laurier,4,6914,6,6914_457,1982,1,0.000306457,536.1,0.164291342
Mont-Laurier,4,6914,6,6914_457,1983,2,0.00066267,561.1,0.371824194
Mont-Laurier,4,6914,6,6914_457,1984,3,0.001509639,514.1,0.776105185
Mont-Laurier,4,6914,6,6914_457,1985,4,0.001368353,574.3,0.785845357
Mont-Laurier,4,6914,6,6914_457,1986,5,0.002629319,516.8,1.358832012
Mont-Laurier,4,6914,6,6914_457,1987,6,0.001665014,509.7,0.848657684
Mont-Laurier,4,6914,6,6914_457,1988,7,0.001402592,480.5,0.673945362
Mont-Laurier,4,6914,6,6914_457,1989,8,0.000912061,437.9,0.39939134
Mont-Laurier,4,6914,6,6914_457,1990,9,0.000816057,489,0.399052076
Mont-Laurier,4,6914,6,6914_457,1991,10,0.000567343,474.6,0.269261008
Mont-Laurier,4,6914,6,6914_457,1992,11,0.000622112,476.6,0.296498685
Mont-Laurier,4,6914,6,6914_457,1993,12,0.000904471,513,0.463993547
Mont-Laurier,4,6914,6,6914_457,1994,13,0.001188521,547.3,0.650477687
Mont-Laurier,4,6914,6,6914_457,1995,14,0.001088901,531.8,0.579077417
Mont-Laurier,4,6914,6,6914_457,1996,15,0.001839719,476.9,0.877362141
Mont-Laurier,4,6914,6,6914_457,1997,16,0.001922836,519.2,0.998336628
Mont-Laurier,4,6914,6,6914_457,1998,17,0.001502155,550.9,0.82753721
Mont-Laurier,4,6914,6,6914_457,1999,18,0.002353086,514.6,1.210898174
Mont-Laurier,4,6914,6,6914_457,2000,19,0.002142736,460.7,0.987158675
Mont-Laurier,4,6914,6,6914_457,2001,20,0.002273964,479.9,1.091275071
Mont-Laurier,4,6914,6,6914_457,2002,21,0.002360778,510.7,1.205649495
Mont-Laurier,4,6914,6,6914_457,2003,22,0.002876866,502.1,1.44447454
Mont-Laurier,4,6914,6,6914_457,2004,23,0.003119833,466.1,1.454154073
Mont-Laurier,4,6914,6,6914_457,2005,24,0.002145337,455.3,0.976771722
Mont-Laurier,4,6914,6,6914_457,2006,25,0.002171407,515.1,1.118491588
Mont-Laurier,4,6914,6,6914_457,2007,26,0.002446325,473.4,1.158090441
Mont-Laurier,4,6914,6,6914_457,2008,27,0.002598234,469.3,1.219351193
Mont-Laurier,4,6914,6,6914_457,2009,28,0.0021069,486.9,1.025849744
Mont-Laurier,4,6914,6,6914_457,2010,29,0.002394447,516.2,1.236013562
Mont-Laurier,4,6914,6,6914_457,2011,30,0.00261419,550.9,1.440157344
Mont-Laurier,4,6914,6,6914_457,2012,31,0.002317997,549.6,1.273970985
Mont-Laurier,4,6914,6,6914_457,2013,32,0.001975267,526.5,1.039978094
Mont-Laurier,4,6914,6,6914_457,2014,33,0.002061263,540,1.113081961
Mont-Laurier,4,6914,6,6914_457,2015,34,0.001993938,490.1,0.977228933
Mont-Laurier,4,6914,7,6914_458,1980,1,0.000403056,581.7,0.234457475
Mont-Laurier,4,6914,7,6914_458,1981,2,0.000767172,561.3,0.43061384
Mont-Laurier,4,6914,7,6914_458,1982,3,0.001175458,471,0.553640663
Mont-Laurier,4,6914,7,6914_458,1983,4,0.001887318,475.5,0.89741962
Mont-Laurier,4,6914,7,6914_458,1984,5,0.003584856,414.8,1.486998146
Mont-Laurier,4,6914,7,6914_458,1985,6,0.00411459,433.6,1.784086358
Mont-Laurier,4,6914,7,6914_458,1986,7,0.004695586,408.1,1.916268543
Mont-Laurier,4,6914,7,6914_458,1987,8,0.006505924,440.3,2.864558471
Mont-Laurier,4,6914,7,6914_458,1988,9,0.009356661,441,4.126287437
Mont-Laurier,4,6914,7,6914_458,1989,10,0.007361036,383.7,2.824429583
Mont-Laurier,4,6914,7,6914_458,1990,11,0.008171862,399.8,3.267110563
Mont-Laurier,4,6914,7,6914_458,1991,12,0.006694342,412,2.758069047
Mont-Laurier,4,6914,7,6914_458,1992,13,0.006838832,392,2.6808222
Mont-Laurier,4,6914,7,6914_458,1993,14,0.00914286,418.6,3.827201303
Mont-Laurier,4,6914,7,6914_458,1994,15,0.006989885,390.6,2.730249207
Mont-Laurier,4,6914,7,6914_458,1995,16,0.006645002,434.4,2.886588734
Mont-Laurier,4,6914,7,6914_458,1996,17,0.006670385,388,2.588109176
Mont-Laurier,4,6914,7,6914_458,1997,18,0.006910367,420.2,2.90373605
Mont-Laurier,4,6914,7,6914_458,1998,19,0.006257701,416.8,2.608209608
Mont-Laurier,4,6914,7,6914_458,1999,20,0.008233067,433.3,3.567387889
Mont-Laurier,4,6914,7,6914_458,2000,21,0.008813208,392.2,3.456540135
Mont-Laurier,4,6914,7,6914_458,2001,22,0.007763325,418,3.245069872
Mont-Laurier,4,6914,7,6914_458,2002,23,0.006206923,413.5,2.566562687
Mont-Laurier,4,6914,7,6914_458,2003,24,0.00566761,429.8,2.435938907
Mont-Laurier,4,6914,7,6914_458,2004,25,0.00496566,395.8,1.96540815
Mont-Laurier,4,6914,7,6914_458,2005,26,0.004070807,377,1.534694089
Mont-Laurier,4,6914,7,6914_458,2006,27,0.003396816,360,1.222853586
Mont-Laurier,4,6914,7,6914_458,2007,28,0.005151281,416.9,2.147569077
Mont-Laurier,4,6914,7,6914_458,2008,29,0.0045045,351,1.581079565
Mont-Laurier,4,6914,7,6914_458,2009,30,0.004331601,394.6,1.7092496
Mont-Laurier,4,6914,7,6914_458,2010,31,0.004093195,441.9,1.80878297
Mont-Laurier,4,6914,7,6914_458,2011,32,0.00434297,401.3,1.742833866
Mont-Laurier,4,6914,7,6914_458,2012,33,0.003744021,409.9,1.53467432
Mont-Laurier,4,6914,7,6914_458,2013,34,0.005132153,423.2,2.171927096
Mont-Laurier,4,6914,7,6914_458,2014,35,0.004904099,419.8,2.058740669
Mont-Laurier,4,6914,7,6914_458,2015,36,0.004140154,421.7,1.745902847
Mont-Laurier,4,6914,10,6914_459,1981,1,0.00031473,532.9,0.167719823
Mont-Laurier,4,6914,10,6914_459,1982,2,0.000497509,485.4,0.241491024
Mont-Laurier,4,6914,10,6914_459,1983,3,0.001091828,497.3,0.542966178
Mont-Laurier,4,6914,10,6914_459,1984,4,0.002265996,426,0.965314272
Mont-Laurier,4,6914,10,6914_459,1985,5,0.003075823,436.7,1.343211928
Mont-Laurier,4,6914,10,6914_459,1986,6,0.004214289,433,1.824786997
Mont-Laurier,4,6914,10,6914_459,1987,7,0.005859026,464.6,2.72210325
Mont-Laurier,4,6914,10,6914_459,1988,8,0.005119314,455.9,2.333895289
Mont-Laurier,4,6914,10,6914_459,1989,9,0.004490927,441.2,1.981397021
Mont-Laurier,4,6914,10,6914_459,1990,10,0.005827691,434.1,2.529800597
Mont-Laurier,4,6914,10,6914_459,1991,11,0.003646024,524.2,1.911245795
Mont-Laurier,4,6914,10,6914_459,1992,12,0.003963965,471.2,1.867820296
Mont-Laurier,4,6914,10,6914_459,1993,13,0.003316075,473.6,1.57049293
Mont-Laurier,4,6914,10,6914_459,1994,14,0.002628335,424.1,1.11467679
Mont-Laurier,4,6914,10,6914_459,1995,15,0.001744648,530.6,0.925710316
Mont-Laurier,4,6914,10,6914_459,1996,16,0.002025196,466.5,0.944754006
Mont-Laurier,4,6914,10,6914_459,1997,17,0.004112783,506.3,2.082301974
Mont-Laurier,4,6914,10,6914_459,1998,18,0.003198289,494.4,1.581234183
Mont-Laurier,4,6914,10,6914_459,1999,19,0.002744914,531.2,1.458098042
Mont-Laurier,4,6914,10,6914_459,2000,20,0.003590737,496.8,1.783878101
Mont-Laurier,4,6914,10,6914_459,2001,21,0.003229988,511.5,1.652138993
Mont-Laurier,4,6914,10,6914_459,2002,22,0.003418953,530.9,1.815122195
Mont-Laurier,4,6914,10,6914_459,2003,23,0.002386091,480.5,1.14651671
Mont-Laurier,4,6914,10,6914_459,2004,24,0.002710331,529.5,1.435120082
Mont-Laurier,4,6914,10,6914_459,2005,25,0.001976162,482.4,0.953300683
Mont-Laurier,4,6914,10,6914_459,2006,26,0.000970529,455.5,0.442075881
Mont-Laurier,4,6914,10,6914_459,2007,27,0.00171348,536.6,0.91945323
Mont-Laurier,4,6914,10,6914_459,2008,28,0.001422207,410.2,0.583389198
Mont-Laurier,4,6914,10,6914_459,2009,29,0.00158385,389.1,0.616275851
Mont-Laurier,4,6914,10,6914_459,2010,30,0.002482262,568.2,1.410421459
Mont-Laurier,4,6914,10,6914_459,2011,31,0.00190289,508.5,0.967619757
Mont-Laurier,4,6914,10,6914_459,2012,32,0.001885058,536.2,1.010768236
Mont-Laurier,4,6914,10,6914_459,2013,33,0.002189613,493.4,1.080354801
Mont-Laurier,4,6914,10,6914_459,2014,34,0.002086724,458.6,0.956971775
Mont-Laurier,4,6914,10,6914_459,2015,35,0.002169211,527.9,1.145126489
Mont-Laurier,4,6914,11,6914_460,1980,1,0.000361681,523.1,0.189195443
Mont-Laurier,4,6914,11,6914_460,1981,2,0.000658305,522,0.343635374
Mont-Laurier,4,6914,11,6914_460,1982,3,0.001017569,502.9,0.511735412
